date,segment_id,from_intersection,to_intersection,road_name,length_m,lanes,free_flow_speed_kmh,functional_class,daily_volume_proxy,avg_speed_kmh,peak_hour_volume,v_c_ratio,travel_time_min,community_weight
2025-10-19,S064,QNA008,QNA016,街泉街,211,2,32,支路,6370,33.6,1009,0.311,0.38,30.19
2025-10-19,S065,QNA016,QNA024,街泉街,369,2,32,支路,5123,30.1,848,0.262,0.74,13.883
2025-10-19,S066,QNA024,QNA032,街泉街,258,2,32,支路,5182,30.0,874,0.27,0.52,20.085
2025-10-19,S067,QNA032,QNA040,街泉街,397,2,32,支路,4048,26.2,662,0.204,0.91,10.196
2025-10-20,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,8009,33.7,1247,0.192,1.15,14.854
2025-10-20,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,8348,33.6,1357,0.209,0.67,26.572
2025-10-20,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,8291,33.5,1287,0.199,0.59,29.967
2025-10-20,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,8268,33.5,1262,0.195,1.25,14.194
2025-10-20,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,8333,33.7,1329,0.205,0.82,21.738
2025-10-20,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,8283,33.5,1415,0.218,0.8,22.336
2025-10-20,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,8044,33.5,1293,0.2,0.78,22.241
2025-10-20,S008,QNA009,QNA010,太白街,391,3,42,次干路,8418,29.5,1335,0.275,0.8,21.529
2025-10-20,S009,QNA010,QNA011,太白街,697,3,42,次干路,10787,32.3,1715,0.353,1.29,15.476
2025-10-20,S010,QNA011,QNA012,太白街,372,3,42,次干路,9075,29.5,1481,0.305,0.76,24.395
2025-10-20,S011,QNA012,QNA013,太白街,666,3,42,次干路,6407,26.8,1096,0.226,1.49,9.62
2025-10-20,S012,QNA013,QNA014,太白街,699,3,42,次干路,6890,30.4,1095,0.225,1.38,9.857
2025-10-20,S013,QNA014,QNA015,太白街,599,3,42,次干路,6931,30.6,1070,0.22,1.17,11.571
2025-10-20,S014,QNA015,QNA016,太白街,364,3,42,次干路,5311,27.6,894,0.184,0.79,14.591
2025-10-20,S015,QNA017,QNA018,新华街,622,3,40,次干路,8380,29.6,1256,0.258,1.26,13.473
2025-10-20,S016,QNA018,QNA019,新华街,536,3,40,次干路,10844,32.1,1691,0.348,1.0,20.231
2025-10-20,S017,QNA019,QNA020,新华街,336,3,40,次干路,9096,29.2,1562,0.321,0.69,27.071
2025-10-20,S018,QNA020,QNA021,新华街,335,3,40,次干路,6463,26.7,1092,0.225,0.75,19.293
2025-10-20,S019,QNA021,QNA022,新华街,367,3,40,次干路,6852,30.3,1062,0.219,0.73,18.67
2025-10-20,S020,QNA022,QNA023,新华街,431,3,40,次干路,6865,30.5,1113,0.229,0.85,15.928
2025-10-20,S021,QNA023,QNA024,新华街,439,3,40,次干路,5378,27.4,904,0.186,0.96,12.251
2025-10-20,S022,QNA025,QNA026,人民街,578,3,38,次干路,6772,30.2,1003,0.206,1.15,11.716
2025-10-20,S023,QNA026,QNA027,人民街,628,3,38,次干路,8267,33.6,1260,0.259,1.12,13.164
2025-10-20,S024,QNA027,QNA028,人民街,333,3,38,次干路,7081,30.4,1146,0.236,0.66,21.264
2025-10-20,S025,QNA028,QNA029,人民街,607,3,38,次干路,5722,27.0,913,0.188,1.35,9.427
2025-10-20,S026,QNA029,QNA030,人民街,421,3,38,次干路,7004,30.4,1108,0.228,0.83,16.637
2025-10-20,S027,QNA030,QNA031,人民街,686,3,38,次干路,7004,30.6,1068,0.22,1.35,10.21
2025-10-20,S028,QNA031,QNA032,人民街,652,3,38,次干路,5484,27.1,836,0.172,1.44,8.411
2025-10-20,S029,QNA033,QNA034,映南路,434,2,32,支路,6267,30.7,1067,0.329,0.85,14.44
2025-10-20,S030,QNA034,QNA035,映南路,332,2,32,支路,7516,34.0,1235,0.381,0.59,22.639
2025-10-20,S031,QNA035,QNA036,映南路,449,2,32,支路,6201,30.8,1010,0.312,0.87,13.811
2025-10-20,S032,QNA036,QNA037,映南路,362,2,32,支路,5168,27.5,832,0.257,0.79,14.276
2025-10-20,S033,QNA037,QNA038,映南路,223,2,32,支路,6411,31.0,1086,0.335,0.43,28.749
2025-10-20,S034,QNA038,QNA039,映南路,301,2,32,支路,6372,30.8,1075,0.332,0.59,21.169
2025-10-20,S035,QNA039,QNA040,映南路,436,2,32,支路,3878,23.8,645,0.199,1.1,8.894
2025-10-20,S036,QNA001,QNA009,环城西路,454,3,40,次干路,6876,30.3,1072,0.221,0.9,15.145
2025-10-20,S037,QNA009,QNA017,环城西路,422,3,40,次干路,5967,26.9,922,0.19,0.94,14.14
2025-10-20,S038,QNA017,QNA025,环城西路,359,3,40,次干路,5624,26.9,865,0.178,0.8,15.666
2025-10-20,S039,QNA025,QNA033,环城西路,390,3,40,次干路,5068,27.1,811,0.167,0.86,12.995
2025-10-20,S040,QNA002,QNA010,解放南路,452,4,48,主干路,9551,32.9,1559,0.241,0.82,25.357
2025-10-20,S041,QNA010,QNA018,解放南路,332,4,48,主干路,10831,32.2,1700,0.262,0.62,39.148
2025-10-20,S042,QNA018,QNA026,解放南路,327,4,48,主干路,9528,32.8,1429,0.221,0.6,34.965
2025-10-20,S043,QNA026,QNA034,解放南路,474,4,48,主干路,7970,33.7,1247,0.192,0.84,20.177
2025-10-20,S044,QNA003,QNA011,兴国路,329,4,46,主干路,9584,32.9,1513,0.233,0.6,34.957
2025-10-20,S045,QNA011,QNA019,兴国路,463,4,46,主干路,10801,32.2,1715,0.265,0.86,27.994
2025-10-20,S046,QNA019,QNA027,兴国路,456,4,46,主干路,9583,32.9,1594,0.246,0.83,25.218
2025-10-20,S047,QNA027,QNA035,兴国路,589,4,46,主干路,7813,33.9,1248,0.193,1.04,15.918
2025-10-20,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,7783,30.0,1255,0.258,0.83,18.754
2025-10-20,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,7371,26.5,1277,0.263,0.68,24.407
2025-10-20,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,6594,26.8,1114,0.229,1.15,12.804
2025-10-20,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,5470,27.3,855,0.176,1.22,9.874
2025-10-20,S052,QNA005,QNA013,北坛街,343,3,38,次干路,6892,30.3,1096,0.226,0.68,20.093
2025-10-20,S053,QNA013,QNA021,北坛街,473,3,38,次干路,5499,27.0,909,0.187,1.05,11.626
2025-10-20,S054,QNA021,QNA029,北坛街,320,3,38,次干路,5590,26.9,890,0.183,0.71,17.469
2025-10-20,S055,QNA029,QNA037,北坛街,562,3,38,次干路,5420,27.2,890,0.183,1.24,9.644
2025-10-20,S056,QNA006,QNA014,解放北路,430,4,48,主干路,8330,33.8,1347,0.208,0.76,23.247
2025-10-20,S057,QNA014,QNA022,解放北路,601,4,48,主干路,8243,33.7,1241,0.192,1.07,16.459
2025-10-20,S058,QNA022,QNA030,解放北路,596,4,48,主干路,8265,33.7,1280,0.198,1.06,16.641
2025-10-20,S059,QNA030,QNA038,解放北路,465,4,48,主干路,7995,34.1,1304,0.201,0.82,20.632
2025-10-20,S060,QNA007,QNA015,应乾路,575,3,36,次干路,6884,30.3,1138,0.234,1.14,11.972
2025-10-20,S061,QNA015,QNA023,应乾路,378,3,36,次干路,5553,27.4,941,0.194,0.83,14.69
2025-10-20,S062,QNA023,QNA031,应乾路,640,3,36,次干路,5604,27.4,901,0.185,1.4,8.756
2025-10-20,S063,QNA031,QNA039,应乾路,315,3,36,次干路,5381,27.3,839,0.173,0.69,17.083
2025-10-20,S064,QNA008,QNA016,街泉街,211,2,32,支路,6471,30.8,1050,0.324,0.41,30.668
2025-10-20,S065,QNA016,QNA024,街泉街,369,2,32,支路,5136,27.5,857,0.265,0.81,13.919
2025-10-20,S066,QNA024,QNA032,街泉街,258,2,32,支路,5259,27.0,823,0.254,0.57,20.384
2025-10-20,S067,QNA032,QNA040,街泉街,397,2,32,支路,3981,23.6,628,0.194,1.01,10.028
2025-10-21,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,9832,40.9,1564,0.241,0.95,18.236
2025-10-21,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10309,40.6,1639,0.253,0.56,32.814
2025-10-21,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10361,40.6,1718,0.265,0.49,37.449
2025-10-21,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10295,40.7,1657,0.256,1.03,17.674
2025-10-21,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10256,40.5,1563,0.241,0.68,26.755
2025-10-21,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10234,40.4,1599,0.247,0.66,27.597
2025-10-21,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,10065,40.7,1593,0.246,0.64,27.829
2025-10-21,S008,QNA009,QNA010,太白街,391,3,42,次干路,10499,35.5,1738,0.358,0.66,26.852
2025-10-21,S009,QNA010,QNA011,太白街,697,3,42,次干路,13366,38.6,2182,0.449,1.08,19.176
2025-10-21,S010,QNA011,QNA012,太白街,372,3,42,次干路,11157,35.0,1843,0.379,0.64,29.992
2025-10-21,S011,QNA012,QNA013,太白街,666,3,42,次干路,7902,32.3,1353,0.278,1.24,11.865
2025-10-21,S012,QNA013,QNA014,太白街,699,3,42,次干路,8427,36.9,1353,0.278,1.14,12.056
2025-10-21,S013,QNA014,QNA015,太白街,599,3,42,次干路,8539,36.6,1353,0.278,0.98,14.255
2025-10-21,S014,QNA015,QNA016,太白街,364,3,42,次干路,6609,32.8,1120,0.23,0.67,18.157
2025-10-21,S015,QNA017,QNA018,新华街,622,3,40,次干路,10394,35.3,1661,0.342,1.06,16.711
2025-10-21,S016,QNA018,QNA019,新华街,536,3,40,次干路,13271,38.4,2159,0.444,0.84,24.759
2025-10-21,S017,QNA019,QNA020,新华街,336,3,40,次干路,11255,34.8,1952,0.402,0.58,33.497
2025-10-21,S018,QNA020,QNA021,新华街,335,3,40,次干路,7889,32.2,1320,0.272,0.62,23.549
2025-10-21,S019,QNA021,QNA022,新华街,367,3,40,次干路,8319,36.8,1343,0.276,0.6,22.668
2025-10-21,S020,QNA022,QNA023,新华街,431,3,40,次干路,8603,36.6,1414,0.291,0.71,19.961
2025-10-21,S021,QNA023,QNA024,新华街,439,3,40,次干路,6849,33.1,1127,0.232,0.8,15.601
2025-10-21,S022,QNA025,QNA026,人民街,578,3,38,次干路,8633,36.8,1317,0.271,0.94,14.936
2025-10-21,S023,QNA026,QNA027,人民街,628,3,38,次干路,10499,40.3,1662,0.342,0.93,16.718
2025-10-21,S024,QNA027,QNA028,人民街,333,3,38,次干路,8737,36.3,1403,0.289,0.55,26.237
2025-10-21,S025,QNA028,QNA029,人民街,607,3,38,次干路,7064,32.9,1070,0.22,1.11,11.638
2025-10-21,S026,QNA029,QNA030,人民街,421,3,38,次干路,8725,36.8,1317,0.271,0.69,20.724
2025-10-21,S027,QNA030,QNA031,人民街,686,3,38,次干路,8651,36.7,1357,0.279,1.12,12.611
2025-10-21,S028,QNA031,QNA032,人民街,652,3,38,次干路,6780,33.3,1008,0.207,1.17,10.399
2025-10-21,S029,QNA033,QNA034,映南路,434,2,32,支路,7483,37.6,1195,0.369,0.69,17.242
2025-10-21,S030,QNA034,QNA035,映南路,332,2,32,支路,9220,41.4,1578,0.487,0.48,27.771
2025-10-21,S031,QNA035,QNA036,映南路,449,2,32,支路,7825,37.3,1329,0.41,0.72,17.428
2025-10-21,S032,QNA036,QNA037,映南路,362,2,32,支路,6468,33.3,1056,0.326,0.65,17.867
2025-10-21,S033,QNA037,QNA038,映南路,223,2,32,支路,7864,37.4,1378,0.425,0.36,35.265
2025-10-21,S034,QNA038,QNA039,映南路,301,2,32,支路,7849,37.3,1302,0.402,0.48,26.076
2025-10-21,S035,QNA039,QNA040,映南路,436,2,32,支路,4931,28.9,807,0.249,0.91,11.31
2025-10-21,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8546,36.7,1352,0.278,0.74,18.824
2025-10-21,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7546,32.3,1252,0.258,0.78,17.882
2025-10-21,S038,QNA017,QNA025,环城西路,359,3,40,次干路,7108,32.6,1159,0.238,0.66,19.799
2025-10-21,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6227,33.4,953,0.196,0.7,15.967
2025-10-21,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11786,39.6,1882,0.29,0.68,31.29
2025-10-21,S041,QNA010,QNA018,解放南路,332,4,48,主干路,13347,38.5,2078,0.321,0.52,48.242
2025-10-21,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11919,39.5,1819,0.281,0.5,43.739
2025-10-21,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9889,41.0,1524,0.235,0.69,25.035
2025-10-21,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11889,39.6,1910,0.295,0.5,43.364
2025-10-21,S045,QNA011,QNA019,兴国路,463,4,46,主干路,13290,38.5,2241,0.346,0.72,34.445
2025-10-21,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11851,39.2,2002,0.309,0.7,31.187
2025-10-21,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9829,40.7,1650,0.255,0.87,20.025
2025-10-21,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9629,36.1,1608,0.331,0.69,23.202
2025-10-21,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,9122,31.3,1553,0.32,0.58,30.205
2025-10-21,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,8141,31.9,1323,0.272,0.97,15.808
2025-10-21,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6733,32.9,1098,0.226,1.01,12.153
2025-10-21,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8568,36.9,1359,0.28,0.56,24.98
2025-10-21,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6669,33.2,1120,0.23,0.85,14.099
2025-10-21,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6812,33.2,1036,0.213,0.58,21.288
2025-10-21,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6799,33.2,1092,0.225,1.02,12.098
2025-10-21,S056,QNA006,QNA014,解放北路,430,4,48,主干路,10114,40.5,1552,0.24,0.64,28.225
2025-10-21,S057,QNA014,QNA022,解放北路,601,4,48,主干路,10077,40.6,1576,0.243,0.89,20.12
2025-10-21,S058,QNA022,QNA030,解放北路,596,4,48,主干路,10232,40.4,1578,0.244,0.89,20.601
2025-10-21,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9790,41.0,1553,0.24,0.68,25.265
2025-10-21,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8659,36.5,1392,0.286,0.95,15.059
2025-10-21,S061,QNA015,QNA023,应乾路,378,3,36,次干路,7065,32.6,1183,0.243,0.7,18.69
2025-10-21,S062,QNA023,QNA031,应乾路,640,3,36,次干路,7022,32.8,1063,0.219,1.17,10.972
2025-10-21,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6710,33.0,1036,0.213,0.57,21.302
2025-10-21,S064,QNA008,QNA016,街泉街,211,2,32,支路,8015,37.0,1321,0.408,0.34,37.986
2025-10-21,S065,QNA016,QNA024,街泉街,369,2,32,支路,6393,33.4,1064,0.328,0.66,17.325
2025-10-21,S066,QNA024,QNA032,街泉街,258,2,32,支路,6607,33.6,1045,0.323,0.46,25.609
2025-10-21,S067,QNA032,QNA040,街泉街,397,2,32,支路,5001,29.2,778,0.24,0.82,12.597
2025-10-22,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,9684,39.3,1476,0.228,0.99,17.961
2025-10-22,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,9988,38.9,1654,0.255,0.58,31.792
2025-10-22,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,9965,39.1,1657,0.256,0.51,36.018
2025-10-22,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,9811,39.4,1518,0.234,1.06,16.843
2025-10-22,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,9880,39.0,1551,0.239,0.71,25.774
2025-10-22,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,9882,39.3,1659,0.256,0.68,26.648
2025-10-22,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,9492,39.6,1663,0.257,0.66,26.245
2025-10-22,S008,QNA009,QNA010,太白街,391,3,42,次干路,10019,34.3,1589,0.327,0.68,25.624
2025-10-22,S009,QNA010,QNA011,太白街,697,3,42,次干路,12830,37.1,2087,0.429,1.13,18.407
2025-10-22,S010,QNA011,QNA012,太白街,372,3,42,次干路,10811,33.6,1735,0.357,0.66,29.062
2025-10-22,S011,QNA012,QNA013,太白街,666,3,42,次干路,7634,31.1,1290,0.265,1.28,11.462
2025-10-22,S012,QNA013,QNA014,太白街,699,3,42,次干路,8173,35.6,1441,0.297,1.18,11.692
2025-10-22,S013,QNA014,QNA015,太白街,599,3,42,次干路,8252,35.4,1409,0.29,1.02,13.776
2025-10-22,S014,QNA015,QNA016,太白街,364,3,42,次干路,6311,32.0,1016,0.209,0.68,17.338
2025-10-22,S015,QNA017,QNA018,新华街,622,3,40,次干路,10053,33.9,1673,0.344,1.1,16.162
2025-10-22,S016,QNA018,QNA019,新华街,536,3,40,次干路,13050,36.6,2188,0.45,0.88,24.347
2025-10-22,S017,QNA019,QNA020,新华街,336,3,40,次干路,10835,33.9,1811,0.373,0.59,32.247
2025-10-22,S018,QNA020,QNA021,新华街,335,3,40,次干路,7600,31.5,1307,0.269,0.64,22.687
2025-10-22,S019,QNA021,QNA022,新华街,367,3,40,次干路,8199,35.5,1345,0.277,0.62,22.341
2025-10-22,S020,QNA022,QNA023,新华街,431,3,40,次干路,8252,35.3,1341,0.276,0.73,19.146
2025-10-22,S021,QNA023,QNA024,新华街,439,3,40,次干路,6352,31.9,1031,0.212,0.83,14.469
2025-10-22,S022,QNA025,QNA026,人民街,578,3,38,次干路,8178,35.6,1355,0.279,0.97,14.149
2025-10-22,S023,QNA026,QNA027,人民街,628,3,38,次干路,9932,39.2,1616,0.333,0.96,15.815
2025-10-22,S024,QNA027,QNA028,人民街,333,3,38,次干路,8363,35.6,1266,0.26,0.56,25.114
2025-10-22,S025,QNA028,QNA029,人民街,607,3,38,次干路,6757,31.9,989,0.203,1.14,11.132
2025-10-22,S026,QNA029,QNA030,人民街,421,3,38,次干路,8438,35.3,1314,0.27,0.72,20.043
2025-10-22,S027,QNA030,QNA031,人民街,686,3,38,次干路,8490,35.3,1426,0.293,1.17,12.376
2025-10-22,S028,QNA031,QNA032,人民街,652,3,38,次干路,6729,31.8,1106,0.228,1.23,10.321
2025-10-22,S029,QNA033,QNA034,映南路,434,2,32,支路,7213,36.3,1291,0.398,0.72,16.62
2025-10-22,S030,QNA034,QNA035,映南路,332,2,32,支路,8870,39.7,1430,0.441,0.5,26.717
2025-10-22,S031,QNA035,QNA036,映南路,449,2,32,支路,7449,35.7,1254,0.387,0.75,16.59
2025-10-22,S032,QNA036,QNA037,映南路,362,2,32,支路,6067,32.0,1025,0.316,0.68,16.76
2025-10-22,S033,QNA037,QNA038,映南路,223,2,32,支路,7614,36.1,1277,0.394,0.37,34.143
2025-10-22,S034,QNA038,QNA039,映南路,301,2,32,支路,7507,36.2,1196,0.369,0.5,24.94
2025-10-22,S035,QNA039,QNA040,映南路,436,2,32,支路,4584,28.4,736,0.227,0.92,10.514
2025-10-22,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8287,35.4,1305,0.269,0.77,18.253
2025-10-22,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7114,31.4,1087,0.224,0.81,16.858
2025-10-22,S038,QNA017,QNA025,环城西路,359,3,40,次干路,6749,31.6,1093,0.225,0.68,18.799
2025-10-22,S039,QNA025,QNA033,环城西路,390,3,40,次干路,6042,32.3,1035,0.213,0.72,15.492
2025-10-22,S040,QNA002,QNA010,解放南路,452,4,48,主干路,11415,38.2,1836,0.283,0.71,30.305
2025-10-22,S041,QNA010,QNA018,解放南路,332,4,48,主干路,12958,36.8,2175,0.336,0.54,46.836
2025-10-22,S042,QNA018,QNA026,解放南路,327,4,48,主干路,11482,37.8,1907,0.294,0.52,42.136
2025-10-22,S043,QNA026,QNA034,解放南路,474,4,48,主干路,9349,39.6,1612,0.249,0.72,23.668
2025-10-22,S044,QNA003,QNA011,兴国路,329,4,46,主干路,11403,37.8,1905,0.294,0.52,41.591
2025-10-22,S045,QNA011,QNA019,兴国路,463,4,46,主干路,12922,36.9,2109,0.325,0.75,33.491
2025-10-22,S046,QNA019,QNA027,兴国路,456,4,46,主干路,11499,38.0,1847,0.285,0.72,30.261
2025-10-22,S047,QNA027,QNA035,兴国路,589,4,46,主干路,9453,39.3,1434,0.221,0.9,19.259
2025-10-22,S048,QNA004,QNA012,蔡林路,415,3,40,次干路,9373,34.9,1468,0.302,0.71,22.586
2025-10-22,S049,QNA012,QNA020,蔡林路,302,3,40,次干路,8725,30.6,1440,0.296,0.59,28.891
2025-10-22,S050,QNA020,QNA028,蔡林路,515,3,40,次干路,7700,31.5,1230,0.253,0.98,14.951
2025-10-22,S051,QNA028,QNA036,蔡林路,554,3,40,次干路,6359,32.0,968,0.199,1.04,11.478
2025-10-22,S052,QNA005,QNA013,北坛街,343,3,38,次干路,8072,35.6,1319,0.271,0.58,23.534
2025-10-22,S053,QNA013,QNA021,北坛街,473,3,38,次干路,6510,32.1,1133,0.233,0.88,13.763
2025-10-22,S054,QNA021,QNA029,北坛街,320,3,38,次干路,6658,31.9,1024,0.211,0.6,20.806
2025-10-22,S055,QNA029,QNA037,北坛街,562,3,38,次干路,6466,31.9,1007,0.207,1.06,11.505
2025-10-22,S056,QNA006,QNA014,解放北路,430,4,48,主干路,9981,39.0,1673,0.258,0.66,27.854
2025-10-22,S057,QNA014,QNA022,解放北路,601,4,48,主干路,9862,39.0,1652,0.255,0.92,19.691
2025-10-22,S058,QNA022,QNA030,解放北路,596,4,48,主干路,9979,38.9,1635,0.252,0.92,20.092
2025-10-22,S059,QNA030,QNA038,解放北路,465,4,48,主干路,9587,39.5,1584,0.244,0.71,24.741
2025-10-22,S060,QNA007,QNA015,应乾路,575,3,36,次干路,8153,35.7,1395,0.287,0.97,14.179
2025-10-22,S061,QNA015,QNA023,应乾路,378,3,36,次干路,6641,31.7,1098,0.226,0.72,17.569
2025-10-22,S062,QNA023,QNA031,应乾路,640,3,36,次干路,6763,31.7,1132,0.233,1.21,10.567
2025-10-22,S063,QNA031,QNA039,应乾路,315,3,36,次干路,6411,32.0,1038,0.214,0.59,20.352
2025-10-22,S064,QNA008,QNA016,街泉街,211,2,32,支路,7650,35.9,1285,0.397,0.35,36.256
2025-10-22,S065,QNA016,QNA024,街泉街,369,2,32,支路,6022,32.2,999,0.308,0.69,16.32
2025-10-22,S066,QNA024,QNA032,街泉街,258,2,32,支路,6318,32.1,1005,0.31,0.48,24.488
2025-10-22,S067,QNA032,QNA040,街泉街,397,2,32,支路,4902,28.3,804,0.248,0.84,12.348
2025-10-23,S001,QNA001,QNA002,成纪大道,647,4,52,主干路,10059,40.6,1603,0.247,0.96,18.657
2025-10-23,S002,QNA002,QNA003,成纪大道,377,4,52,主干路,10570,40.3,1667,0.257,0.56,33.645
2025-10-23,S003,QNA003,QNA004,成纪大道,332,4,52,主干路,10427,40.4,1688,0.26,0.49,37.688
2025-10-23,S004,QNA004,QNA005,成纪大道,699,4,52,主干路,10418,40.4,1765,0.272,1.04,17.885
2025-10-23,S005,QNA005,QNA006,成纪大道,460,4,52,主干路,10471,40.4,1798,0.277,0.68,27.316
2025-10-23,S006,QNA006,QNA007,成纪大道,445,4,52,主干路,10360,40.4,1754,0.271,0.66,27.937
2025-10-23,S007,QNA007,QNA008,成纪大道,434,4,52,主干路,10000,40.9,1687,0.26,0.64,27.65
2025-10-23,S008,QNA009,QNA010,太白街,391,3,42,次干路,10385,35.6,1626,0.335,0.66,26.56
2025-10-23,S009,QNA010,QNA011,太白街,697,3,42,次干路,13535,38.3,2122,0.437,1.09,19.419
2025-10-23,S010,QNA011,QNA012,太白街,372,3,42,次干路,11513,34.7,1775,0.365,0.64,30.949
2025-10-23,S011,QNA012,QNA013,太白街,666,3,42,次干路,8052,32.2,1355,0.279,1.24,12.09
2025-10-23,S012,QNA013,QNA014,太白街,699,3,42,次干路,8710,36.6,1434,0.295,1.15,12.461
2025-10-23,S013,QNA014,QNA015,太白街,599,3,42,次干路,8866,36.5,1441,0.297,0.98,14.801
2025-10-23,S014,QNA015,QNA016,太白街,364,3,42,次干路,6840,33.0,1131,0.233,0.66,18.791
2025-10-23,S015,QNA017,QNA018,新华街,622,3,40,次干路,10498,35.4,1679,0.345,1.05,16.878
2025-10-23,S016,QNA018,QNA019,新华街,536,3,40,次干路,13565,38.1,2154,0.443,0.84,25.308
2025-10-23,S017,QNA019,QNA020,新华街,336,3,40,次干路,11377,34.5,1897,0.39,0.58,33.86
2025-10-23,S018,QNA020,QNA021,新华街,335,3,40,次干路,7991,32.0,1263,0.26,0.63,23.854
2025-10-23,S019,QNA021,QNA022,新华街,367,3,40,次干路,8590,36.9,1324,0.272,0.6,23.406
2025-10-23,S020,QNA022,QNA023,新华街,431,3,40,次干路,8594,37.0,1346,0.277,0.7,19.94
2025-10-23,S021,QNA023,QNA024,新华街,439,3,40,次干路,6578,33.4,1044,0.215,0.79,14.984
2025-10-23,S022,QNA025,QNA026,人民街,578,3,38,次干路,8529,37.1,1337,0.275,0.93,14.756
2025-10-23,S023,QNA026,QNA027,人民街,628,3,38,次干路,10454,40.5,1650,0.34,0.93,16.646
2025-10-23,S024,QNA027,QNA028,人民街,333,3,38,次干路,8724,36.6,1335,0.275,0.55,26.198
2025-10-23,S025,QNA028,QNA029,人民街,607,3,38,次干路,7185,32.8,1087,0.224,1.11,11.837
2025-10-23,S026,QNA029,QNA030,人民街,421,3,38,次干路,8922,36.6,1346,0.277,0.69,21.192
2025-10-23,S027,QNA030,QNA031,人民街,686,3,38,次干路,8961,36.2,1360,0.28,1.14,13.063
2025-10-23,S028,QNA031,QNA032,人民街,652,3,38,次干路,7020,32.4,1082,0.223,1.21,10.767
2025-10-23,S029,QNA033,QNA034,映南路,434,2,32,支路,7510,37.5,1194,0.369,0.69,17.304
2025-10-23,S030,QNA034,QNA035,映南路,332,2,32,支路,9229,41.4,1466,0.452,0.48,27.798
2025-10-23,S031,QNA035,QNA036,映南路,449,2,32,支路,7838,37.4,1280,0.395,0.72,17.457
2025-10-23,S032,QNA036,QNA037,映南路,362,2,32,支路,6413,33.1,1042,0.322,0.66,17.715
2025-10-23,S033,QNA037,QNA038,映南路,223,2,32,支路,7826,37.1,1381,0.426,0.36,35.094
2025-10-23,S034,QNA038,QNA039,映南路,301,2,32,支路,7749,37.5,1349,0.416,0.48,25.744
2025-10-23,S035,QNA039,QNA040,映南路,436,2,32,支路,4790,29.4,774,0.239,0.89,10.986
2025-10-23,S036,QNA001,QNA009,环城西路,454,3,40,次干路,8505,36.8,1379,0.284,0.74,18.733
2025-10-23,S037,QNA009,QNA017,环城西路,422,3,40,次干路,7455,32.5,1227,0.252,0.78,17.666
2025-10-23,S038,QNA017,QNA025,环城西路,359,3,40,次干路,6997,33.1,1127,0.232,0.65,19.49
